person,movie,expect,rating
100,144,,2.0
100,148,,2.0
100,160,,2.0
100,163,,2.0
100,8,,1.0
100,171,,1.0
100,181,,1.0
100,177,,2.0
100,3,,1.0
100,43,,2.0
100,61,,1.0
100,153,,2.0
100,159,,2.0
100,50,,2.0
100,20,,2.0
100,129,,0.0
100,164,,2.0
100,69,,2.0
100,14,,2.0
100,187,,2.0
100,141,,2.0
100,32,,2.0
100,186,,1.0
100,168,,2.0
100,174,,2.0
100,76,,2.0
100,197,,2.0
100,102,,2.0
100,99,,2.0
100,107,,2.0
100,4,,2.0
100,44,,2.0
100,64,,2.0
100,26,,1.0
100,119,,1.0
100,132,,2.0
100,100,,2.0
100,30,,2.0
100,117,,2.0
100,105,,2.0
100,63,,2.0
100,65,,2.0
100,89,,2.0
100,170,,2.0
100,200,,2.0
100,184,,2.0
100,81,,2.0
100,166,,2.0
100,42,,2.0
100,66,,2.0
100,189,,2.0
100,96,,2.0
100,47,,2.0
100,17,,2.0
100,162,,2.0
100,10,,2.0
100,114,,2.0
100,195,,2.0
100,48,,1.0
100,51,,2.0
100,45,,2.0
100,62,,2.0
100,140,,1.0
100,135,,2.0
100,80,,2.0
100,15,,2.0
100,123,,1.0
100,151,,2.0
100,87,,1.0
100,79,,2.0
100,156,,2.0
100,133,,1.0
100,1,,2.0
100,57,,2.0
100,118,,2.0
100,183,,2.0
101,87,,2.0
101,47,,1.0
101,132,,2.0
101,112,,1.0
101,3,,2.0
101,99,,2.0
101,165,,1.0
101,156,,2.0
101,51,,2.0
101,30,,2.0
101,43,,2.0
101,200,,2.0
101,170,,2.0
101,73,,2.0
101,66,,2.0
101,174,,2.0
101,6,,0.0
101,67,,2.0
101,188,,0.0
101,113,,2.0
101,14,,2.0
101,114,,1.0
101,57,,2.0
101,20,,2.0
101,62,,2.0
101,34,,2.0
101,102,,2.0
101,31,,2.0
101,141,,2.0
101,191,,2.0
101,89,,2.0
101,177,,2.0
101,81,,2.0
101,60,,2.0
101,70,,0.0
101,71,,2.0
101,160,,2.0
101,65,,2.0
101,144,,2.0
101,79,,2.0
101,117,,2.0
101,163,,2.0
101,9,,2.0
101,198,,1.0
101,33,,2.0
101,168,,2.0
101,186,,2.0
101,96,,2.0
101,4,,0.0
101,164,,2.0
101,29,,2.0
101,46,,2.0
101,166,,2.0
101,61,,1.0
101,90,,2.0
101,10,,1.0
101,15,,2.0
101,78,,2.0
101,17,,2.0
101,124,,2.0
101,184,,2.0
101,169,,1.0
102,99,,2.0
102,166,,2.0
102,168,,0.0
102,186,,2.0
102,21,,2.0
102,197,,2.0
102,179,,2.0
102,31,,2.0
102,152,,2.0
102,87,,2.0
102,144,,2.0
102,55,,2.0
102,161,,2.0
102,90,,2.0
102,140,,2.0
102,53,,2.0
102,200,,2.0
102,146,,2.0
102,163,,0.0
102,170,,2.0
102,27,,2.0
102,97,,2.0
102,164,,2.0
102,61,,2.0
102,132,,2.0
102,160,,2.0
102,66,,2.0
102,43,,2.0
102,14,,2.0
102,187,,1.0
102,96,,2.0
102,4,,1.0
102,6,,2.0
102,190,,2.0
102,15,,2.0
102,113,,2.0
102,114,,1.0
102,117,,1.0
102,78,,2.0
102,56,,2.0
102,48,,1.0
102,17,,2.0
102,183,,2.0
102,188,,2.0
102,81,,1.0
102,155,,2.0
102,57,,2.0
102,151,,2.0
102,153,,2.0
102,198,,2.0
102,191,,0.0
102,62,,1.0
102,174,,1.0
102,105,,2.0
102,138,,2.0
102,141,,2.0
102,177,,2.0
102,137,,2.0
102,150,,2.0
102,41,,2.0
102,80,,2.0
102,65,,0.0
102,115,,2.0
102,24,,2.0
102,92,,2.0
102,29,,2.0
102,13,,2.0
102,9,,2.0
102,47,,2.0
102,167,,2.0
102,89,,2.0
102,119,,2.0
102,102,,2.0
102,20,,2.0
102,46,,2.0
102,60,,2.0
102,165,,2.0
102,59,,2.0
102,71,,2.0
102,120,,2.0
102,149,,1.0
102,184,,1.0
102,156,,2.0
102,28,,2.0
102,51,,2.0
102,67,,2.0
102,129,,2.0
102,10,,2.0
102,196,,2.0
102,12,,1.0
102,30,,2.0
102,107,,2.0
102,34,,1.0
102,39,,2.0
102,180,,2.0
103,76,,1.0
103,127,,2.0
103,3,,2.0
103,176,,2.0
103,167,,2.0
103,83,,2.0
103,71,,2.0
103,36,,2.0
103,81,,2.0
103,13,,2.0
103,98,,2.0
103,182,,2.0
103,187,,1.0
103,65,,2.0
103,186,,1.0
103,50,,2.0
103,129,,0.0
103,172,,0.0
103,30,,2.0
103,54,,2.0
103,139,,2.0
103,199,,2.0
103,89,,2.0
103,160,,2.0
103,170,,2.0
103,112,,1.0
103,119,,1.0
103,105,,2.0
103,192,,2.0
103,141,,2.0
103,106,,0.0
103,79,,2.0
103,60,,2.0
103,31,,2.0
103,183,,2.0
103,164,,2.0
103,111,,1.0
103,15,,0.0
103,168,,2.0
103,47,,2.0
103,66,,2.0
103,115,,0.0
103,96,,2.0
103,10,,2.0
103,12,,2.0
103,200,,2.0
103,103,,1.0
103,171,,2.0
103,190,,2.0
103,158,,1.0
103,114,,0.0
103,17,,1.0
103,62,,2.0
103,44,,1.0
103,117,,1.0
103,14,,0.0
103,67,,2.0
103,189,,2.0
103,191,,2.0
103,110,,1.0
103,97,,2.0
103,180,,2.0
103,39,,2.0
103,91,,1.0
103,144,,1.0
103,34,,2.0
103,8,,0.0
103,19,,0.0
103,132,,1.0
103,74,,2.0
103,59,,2.0
103,9,,2.0
103,68,,2.0
103,99,,2.0
103,29,,2.0
103,151,,2.0
103,102,,2.0
103,166,,2.0
103,61,,2.0
103,150,,2.0
103,2,,1.0
103,58,,2.0
103,100,,1.0
103,6,,2.0
103,149,,2.0
103,78,,2.0
103,181,,2.0
103,178,,1.0
103,148,,2.0
103,174,,1.0
103,16,,2.0
103,113,,2.0
103,95,,1.0
103,169,,0.0
103,147,,2.0
103,33,,1.0
103,188,,1.0
103,155,,2.0
103,118,,0.0
103,51,,2.0
103,92,,0.0
103,121,,1.0
103,179,,2.0
103,116,,2.0
103,22,,0.0
103,120,,2.0
103,198,,2.0
103,5,,2.0
103,153,,1.0
103,72,,0.0
103,70,,2.0
103,55,,2.0
103,73,,1.0
103,101,,0.0
103,184,,2.0
104,66,,2.0
104,68,,1.0
104,57,,2.0
104,198,,2.0
104,160,,2.0
104,74,,2.0
104,17,,2.0
104,144,,1.0
104,159,,1.0
104,89,,2.0
104,65,,0.0
104,179,,2.0
104,29,,2.0
104,155,,1.0
104,130,,1.0
104,162,,0.0
104,46,,2.0
104,81,,1.0
104,177,,2.0
104,45,,2.0
104,107,,2.0
104,96,,2.0
104,10,,2.0
104,191,,2.0
104,34,,1.0
104,150,,1.0
104,2,,0.0
104,182,,2.0
104,186,,1.0
104,60,,2.0
104,97,,2.0
104,67,,2.0
104,170,,2.0
104,99,,2.0
104,149,,1.0
104,183,,2.0
104,82,,2.0
104,62,,0.0
104,185,,2.0
104,92,,2.0
104,90,,2.0
104,166,,2.0
104,146,,1.0
104,187,,1.0
104,171,,2.0
104,163,,1.0
104,119,,2.0
104,53,,1.0
104,30,,2.0
104,117,,2.0
104,36,,1.0
104,139,,2.0
104,165,,2.0
104,176,,0.0
104,61,,2.0
104,71,,1.0
104,4,,2.0
104,113,,2.0
104,148,,1.0
104,55,,1.0
104,164,,2.0
104,43,,1.0
104,127,,2.0
104,59,,2.0
104,41,,2.0
104,47,,2.0
104,141,,2.0
104,184,,2.0
104,48,,2.0
104,132,,0.0
104,87,,2.0
104,161,,1.0
104,104,,2.0
104,31,,2.0
104,5,,2.0
104,199,,1.0
104,151,,1.0
104,192,,2.0
104,32,,2.0
104,120,,2.0
104,200,,2.0
104,88,,1.0
104,180,,2.0
104,133,,2.0
104,156,,1.0
104,3,,2.0
104,168,,2.0
104,190,,1.0
104,44,,2.0
104,105,,1.0
104,28,,2.0
104,20,,2.0
105,13,,2.0
105,186,,2.0
105,87,,1.0
105,138,,2.0
105,29,,1.0
105,90,,1.0
105,10,,0.0
105,62,,0.0
105,79,,1.0
105,136,,1.0
105,176,,2.0
105,132,,2.0
105,70,,1.0
105,95,,0.0
105,18,,0.0
105,59,,0.0
105,160,,1.0
105,17,,2.0
105,177,,2.0
105,200,,0.0
105,46,,0.0
105,137,,1.0
105,146,,2.0
105,9,,2.0
105,150,,0.0
105,65,,1.0
105,164,,1.0
105,108,,0.0
105,32,,0.0
106,120,,1.0
106,174,,2.0
106,30,,2.0
106,141,,2.0
106,164,,2.0
106,24,,1.0
106,4,,0.0
106,76,,1.0
106,191,,1.0
106,183,,2.0
106,74,,1.0
106,10,,2.0
106,96,,1.0
106,181,,2.0
106,176,,2.0
106,200,,2.0
106,160,,1.0
106,34,,1.0
106,139,,2.0
106,49,,2.0
106,56,,2.0
106,116,,1.0
106,43,,2.0
106,170,,2.0
106,41,,1.0
106,29,,2.0
106,79,,2.0
106,67,,1.0
106,48,,0.0
106,103,,2.0
106,178,,2.0
106,184,,2.0
106,65,,2.0
106,145,,2.0
106,3,,2.0
106,82,,2.0
106,5,,2.0
106,198,,1.0
106,90,,0.0
106,192,,2.0
106,148,,2.0
106,117,,2.0
106,99,,2.0
106,47,,1.0
106,132,,1.0
106,107,,2.0
106,50,,2.0
106,89,,1.0
106,51,,2.0
106,57,,2.0
106,155,,2.0
106,113,,2.0
106,81,,2.0
106,66,,2.0
106,2,,1.0
106,61,,2.0
106,154,,2.0
106,55,,1.0
106,168,,2.0
106,177,,2.0
106,163,,2.0
106,28,,2.0
106,12,,2.0
106,62,,2.0
106,166,,2.0
106,151,,2.0
106,186,,1.0
106,138,,1.0
106,46,,2.0
106,20,,1.0
106,190,,1.0
106,97,,2.0
106,77,,0.0
106,21,,2.0
106,31,,2.0
107,190,,0.0
107,151,,2.0
107,53,,2.0
107,55,,2.0
107,87,,0.0
107,96,,2.0
107,78,,0.0
107,2,,1.0
107,12,,2.0
107,48,,1.0
107,200,,1.0
107,168,,1.0
107,107,,1.0
107,4,,1.0
107,46,,2.0
107,88,,1.0
107,111,,0.0
107,160,,2.0
107,17,,2.0
107,36,,0.0
107,184,,2.0
107,32,,2.0
107,43,,1.0
107,34,,1.0
107,146,,2.0
107,59,,2.0
107,174,,1.0
107,9,,1.0
107,141,,2.0
107,153,,2.0
107,61,,2.0
107,155,,1.0
107,90,,0.0
107,81,,1.0
107,156,,1.0
107,117,,0.0
107,116,,2.0
107,47,,2.0
107,66,,1.0
107,113,,2.0
107,10,,2.0
107,191,,2.0
107,183,,2.0
108,184,,2.0
108,50,,2.0
108,30,,2.0
108,29,,2.0
108,164,,2.0
108,133,,2.0
108,10,,2.0
108,89,,1.0
108,168,,2.0
108,151,,2.0
108,163,,2.0
108,51,,2.0
108,42,,1.0
108,31,,2.0
108,39,,2.0
108,148,,0.0
108,140,,2.0
108,6,,1.0
108,58,,2.0
108,182,,1.0
108,23,,1.0
108,96,,2.0
108,174,,1.0
108,188,,2.0
108,113,,2.0
108,2,,1.0
108,47,,2.0
108,80,,2.0
108,177,,2.0
108,187,,2.0
108,144,,2.0
108,183,,2.0
108,43,,2.0
108,171,,2.0
108,166,,2.0
108,57,,2.0
108,67,,2.0
108,20,,2.0
108,150,,0.0
108,197,,2.0
108,28,,2.0
108,15,,2.0
108,145,,2.0
108,82,,2.0
108,76,,2.0
108,95,,2.0
108,105,,2.0
108,46,,1.0
108,34,,2.0
108,77,,2.0
108,104,,2.0
108,55,,2.0
108,102,,2.0
108,71,,2.0
108,17,,2.0
108,27,,2.0
108,132,,2.0
108,139,,2.0
108,59,,1.0
108,190,,2.0
108,186,,2.0
108,62,,2.0
108,167,,2.0
108,114,,2.0
108,136,,1.0
108,170,,2.0
108,74,,1.0
108,99,,2.0
108,79,,2.0
108,198,,2.0
108,141,,2.0
108,191,,2.0
108,181,,2.0
108,160,,2.0
108,78,,2.0
108,49,,0.0
108,12,,1.0
108,97,,1.0
108,53,,2.0
108,192,,2.0
108,90,,2.0
108,61,,2.0
108,65,,2.0
108,81,,2.0
108,66,,2.0
108,117,,2.0
108,92,,2.0
108,200,,2.0
108,116,,2.0
109,17,,1.0
109,10,,1.0
109,2,,0.0
109,5,,2.0
109,8,,1.0
109,12,,2.0
109,14,,1.0
109,20,,2.0
109,3,,2.0
109,13,,1.0
109,9,,2.0
110,54,,2.0
110,51,,0.0
110,163,,1.0
110,138,,1.0
110,95,,1.0
110,169,,0.0
110,198,,2.0
110,180,,2.0
110,44,,2.0
110,99,,2.0
110,199,,2.0
110,117,,1.0
110,56,,0.0
110,120,,2.0
110,167,,2.0
110,158,,2.0
110,137,,1.0
110,191,,2.0
110,38,,1.0
110,141,,2.0
110,59,,1.0
110,89,,1.0
110,132,,1.0
110,66,,2.0
110,24,,1.0
110,96,,1.0
110,151,,2.0
110,55,,0.0
110,144,,1.0
110,170,,2.0
110,53,,1.0
110,161,,1.0
110,114,,1.0
110,166,,2.0
110,46,,1.0
110,41,,1.0
110,139,,2.0
110,186,,2.0
110,92,,1.0
110,29,,1.0
110,60,,2.0
110,88,,0.0
110,28,,2.0
110,142,,2.0
110,164,,2.0
110,47,,2.0
110,62,,0.0
110,34,,2.0
110,160,,2.0
110,61,,2.0
110,65,,1.0
110,43,,2.0
110,184,,2.0
110,155,,1.0
110,188,,1.0
110,135,,0.0
110,33,,2.0
110,165,,2.0
110,190,,2.0
110,115,,2.0
110,107,,0.0
110,146,,2.0
110,79,,2.0
110,31,,2.0
110,39,,0.0
110,168,,1.0
110,143,,0.0
110,200,,2.0
110,67,,2.0
110,97,,0.0
110,174,,2.0
111,33,,2.0
111,4,,0.0
111,41,,0.0
111,160,,1.0
111,70,,2.0
111,190,,1.0
111,30,,1.0
111,117,,2.0
111,185,,1.0
111,139,,2.0
111,181,,1.0
111,78,,1.0
111,130,,2.0
111,186,,1.0
111,79,,1.0
111,29,,1.0
111,20,,2.0
111,145,,1.0
111,90,,0.0
111,72,,1.0
111,99,,1.0
111,57,,2.0
111,42,,0.0
111,60,,2.0
111,119,,2.0
111,89,,0.0
111,43,,1.0
111,10,,0.0
111,28,,1.0
111,165,,2.0
111,198,,1.0
111,146,,0.0
111,170,,1.0
111,116,,1.0
111,143,,1.0
111,155,,2.0
111,191,,1.0
111,11,,2.0
111,76,,2.0
111,164,,1.0
111,50,,2.0
111,12,,2.0
111,141,,1.0
111,34,,1.0
111,144,,2.0
111,138,,1.0
111,184,,1.0
111,183,,1.0
111,120,,1.0
111,96,,1.0
111,197,,1.0
111,105,,1.0
111,129,,2.0
111,68,,1.0
111,133,,2.0
111,166,,2.0
111,58,,0.0
111,71,,1.0
111,153,,2.0
111,14,,2.0
111,112,,0.0
111,65,,1.0
111,132,,1.0
111,103,,0.0
111,47,,1.0
111,168,,2.0
111,158,,2.0
111,109,,2.0
111,187,,1.0
111,66,,1.0
111,124,,1.0
111,2,,2.0
111,148,,2.0
111,151,,1.0
111,59,,2.0
111,51,,1.0
111,27,,2.0
111,192,,2.0
111,62,,1.0
111,61,,1.0
111,74,,0.0
111,9,,2.0
111,113,,1.0
111,81,,0.0
111,23,,2.0
111,3,,1.0
112,30,,2.0
112,92,,2.0
112,9,,2.0
112,60,,2.0
112,115,,1.0
112,199,,2.0
112,159,,2.0
112,99,,2.0
112,58,,2.0
112,15,,1.0
112,161,,2.0
112,10,,1.0
112,200,,2.0
112,174,,1.0
112,61,,2.0
112,82,,1.0
112,66,,2.0
112,144,,2.0
112,163,,2.0
112,3,,1.0
112,190,,1.0
112,34,,2.0
112,89,,2.0
112,17,,2.0
112,29,,2.0
112,67,,2.0
112,72,,2.0
112,28,,2.0
112,27,,2.0
112,132,,2.0
112,101,,0.0
112,176,,1.0
112,184,,2.0
112,186,,2.0
112,90,,1.0
112,21,,2.0
112,71,,1.0
112,57,,2.0
112,42,,1.0
112,191,,2.0
112,47,,2.0
112,26,,2.0
112,105,,1.0
112,20,,2.0
112,73,,2.0
112,113,,2.0
112,81,,1.0
112,198,,2.0
112,160,,2.0
112,138,,1.0
112,197,,2.0
112,117,,2.0
112,43,,2.0
112,148,,2.0
112,96,,2.0
112,151,,1.0
112,41,,2.0
112,31,,2.0
112,111,,2.0
112,74,,2.0
112,86,,1.0
112,24,,2.0
112,196,,2.0
112,188,,1.0
112,59,,2.0
112,164,,2.0
112,103,,1.0
112,156,,2.0
112,51,,2.0
112,170,,2.0
112,65,,2.0
112,140,,1.0
112,141,,2.0
112,157,,2.0
112,12,,2.0
112,166,,2.0
112,179,,2.0
112,79,,2.0
112,78,,2.0
112,68,,1.0
113,105,,2.0
113,146,,2.0
113,18,,2.0
113,34,,1.0
113,120,,0.0
113,200,,2.0
113,99,,2.0
113,14,,2.0
113,166,,1.0
113,121,,1.0
113,156,,2.0
113,116,,2.0
113,47,,1.0
113,196,,2.0
113,82,,1.0
113,96,,2.0
113,171,,1.0
113,191,,2.0
113,3,,1.0
113,180,,2.0
113,17,,2.0
113,76,,2.0
113,48,,0.0
113,66,,2.0
113,43,,2.0
113,81,,1.0
113,144,,2.0
113,83,,2.0
113,184,,2.0
113,41,,2.0
113,90,,2.0
113,104,,2.0
113,141,,2.0
113,114,,2.0
113,162,,0.0
113,30,,2.0
113,89,,2.0
113,102,,2.0
113,8,,0.0
113,132,,2.0
113,138,,1.0
113,59,,2.0
113,133,,1.0
113,49,,2.0
113,55,,2.0
113,169,,1.0
113,92,,1.0
113,100,,1.0
113,188,,1.0
113,189,,2.0
113,117,,2.0
113,95,,2.0
113,24,,1.0
113,84,,1.0
113,31,,2.0
113,107,,2.0
113,2,,0.0
113,29,,2.0
113,46,,2.0
113,62,,2.0
113,12,,2.0
113,53,,2.0
113,67,,1.0
113,1,,2.0
113,71,,2.0
113,88,,2.0
113,160,,1.0
113,113,,2.0
113,190,,1.0
113,61,,2.0
113,57,,2.0
113,72,,0.0
113,170,,2.0
113,183,,2.0
113,151,,1.0
113,164,,2.0
113,139,,0.0
113,177,,2.0
113,40,,1.0
113,9,,2.0
113,152,,2.0
113,111,,1.0
113,154,,1.0
113,186,,2.0
113,168,,2.0
113,174,,2.0
113,65,,2.0
113,85,,2.0
113,73,,2.0
113,137,,1.0
113,198,,2.0
114,103,,2.0
114,65,,2.0
114,48,,1.0
114,61,,2.0
114,3,,2.0
114,18,,1.0
114,29,,1.0
114,148,,2.0
114,34,,1.0
114,150,,2.0
114,159,,2.0
114,105,,2.0
114,64,,2.0
114,170,,2.0
114,46,,1.0
114,155,,1.0
114,96,,2.0
114,116,,1.0
114,50,,2.0
114,99,,1.0
114,76,,2.0
114,53,,2.0
114,45,,2.0
114,9,,2.0
114,190,,1.0
114,82,,2.0
114,63,,2.0
114,79,,1.0
114,168,,2.0
114,145,,1.0
114,182,,1.0
114,81,,2.0
114,23,,0.0
114,196,,2.0
114,104,,2.0
114,62,,2.0
114,156,,2.0
114,149,,2.0
114,160,,1.0
114,67,,2.0
114,191,,2.0
114,85,,2.0
114,55,,1.0
114,174,,2.0
114,146,,1.0
114,184,,2.0
114,186,,2.0
114,30,,2.0
114,16,,2.0
114,44,,2.0
114,151,,2.0
114,2,,2.0
114,68,,2.0
114,17,,2.0
114,78,,1.0
114,141,,2.0
114,12,,1.0
114,13,,2.0
114,198,,1.0
114,183,,2.0
114,120,,2.0
114,188,,2.0
114,164,,2.0
114,47,,2.0
114,200,,2.0
114,113,,2.0
114,10,,2.0
114,139,,2.0
114,171,,2.0
115,50,,2.0
115,23,,1.0
115,10,,1.0
115,47,,1.0
115,200,,1.0
115,146,,1.0
115,99,,2.0
115,96,,2.0
115,183,,1.0
115,168,,1.0
115,61,,2.0
115,187,,1.0
115,132,,1.0
115,28,,1.0
115,3,,2.0
115,138,,2.0
115,71,,1.0
115,65,,2.0
115,51,,2.0
115,46,,1.0
115,182,,1.0
115,136,,1.0
115,191,,1.0
115,62,,2.0
115,164,,1.0
115,20,,2.0
115,18,,1.0
115,9,,2.0
115,81,,1.0
115,87,,2.0
115,117,,1.0
115,181,,1.0
115,113,,2.0
115,186,,1.0
115,160,,1.0
115,190,,0.0
115,170,,1.0
115,60,,2.0
115,38,,2.0
115,29,,1.0
115,177,,1.0
115,141,,1.0
115,34,,1.0
115,79,,2.0
116,46,,0.0
116,45,,1.0
116,65,,1.0
116,42,,2.0
116,164,,2.0
116,160,,2.0
116,10,,1.0
116,183,,0.0
116,27,,0.0
116,28,,2.0
116,7,,1.0
116,13,,2.0
116,99,,2.0
116,166,,2.0
116,16,,2.0
116,117,,2.0
116,90,,2.0
116,113,,2.0
116,153,,2.0
116,33,,1.0
116,104,,1.0
116,54,,1.0
116,143,,2.0
116,59,,0.0
116,29,,1.0
116,34,,2.0
116,48,,2.0
116,23,,0.0
116,116,,2.0
116,185,,2.0
116,85,,2.0
116,76,,1.0
116,172,,2.0
116,62,,2.0
116,61,,1.0
116,47,,1.0
116,55,,2.0
116,12,,0.0
116,11,,1.0
116,63,,2.0
116,96,,2.0
116,190,,1.0
117,107,,2.0
117,161,,0.0
117,170,,2.0
117,144,,2.0
117,61,,2.0
117,85,,2.0
117,160,,2.0
117,191,,2.0
117,171,,1.0
117,165,,2.0
117,198,,2.0
117,55,,2.0
117,43,,1.0
117,183,,1.0
117,90,,1.0
117,79,,2.0
117,117,,2.0
117,68,,2.0
117,139,,2.0
117,50,,2.0
117,174,,2.0
117,186,,2.0
117,111,,1.0
117,132,,0.0
117,148,,2.0
117,78,,2.0
117,99,,2.0
117,2,,1.0
117,112,,1.0
117,168,,2.0
117,29,,2.0
117,184,,2.0
117,104,,2.0
117,146,,2.0
117,133,,0.0
117,13,,2.0
117,137,,2.0
117,51,,2.0
117,14,,2.0
117,58,,1.0
117,62,,2.0
117,20,,2.0
117,32,,2.0
117,151,,2.0
117,65,,2.0
117,187,,1.0
117,105,,2.0
117,10,,1.0
117,150,,0.0
117,138,,2.0
117,30,,2.0
117,164,,2.0
117,81,,1.0
117,31,,1.0
117,70,,0.0
117,17,,2.0
117,47,,2.0
117,3,,2.0
117,22,,1.0
117,57,,2.0
117,156,,2.0
117,108,,2.0
117,71,,2.0
117,141,,2.0
117,63,,0.0
117,113,,2.0
117,54,,1.0
117,15,,1.0
117,27,,0.0
117,100,,2.0
117,116,,0.0
117,120,,1.0
117,67,,2.0
117,46,,1.0
117,76,,2.0
117,66,,2.0
117,197,,1.0
117,136,,0.0
117,96,,2.0
117,9,,2.0
117,53,,1.0
117,16,,1.0
117,34,,2.0
117,33,,1.0
117,28,,2.0
117,166,,2.0
117,45,,2.0
118,62,,2.0
118,76,,2.0
118,5,,1.0
118,71,,2.0
118,87,,0.0
118,61,,2.0
118,79,,2.0
118,30,,2.0
118,105,,2.0
118,144,,2.0
118,96,,2.0
118,147,,2.0
118,170,,2.0
118,133,,2.0
118,47,,1.0
118,152,,0.0
118,40,,2.0
118,89,,2.0
118,168,,0.0
118,43,,2.0
118,41,,2.0
118,164,,2.0
118,120,,2.0
118,116,,2.0
118,28,,1.0
118,139,,1.0
118,53,,1.0
118,44,,2.0
118,17,,2.0
118,12,,2.0
118,155,,1.0
118,74,,2.0
118,29,,2.0
118,78,,0.0
118,66,,2.0
118,57,,2.0
118,153,,2.0
118,132,,1.0
118,156,,1.0
118,166,,2.0
118,39,,2.0
118,14,,2.0
118,160,,2.0
118,27,,2.0
118,34,,0.0
118,117,,0.0
118,73,,1.0
118,48,,0.0
118,33,,2.0
118,55,,2.0
118,36,,1.0
118,100,,1.0
118,59,,2.0
118,119,,2.0
118,6,,0.0
118,88,,2.0
118,163,,0.0
118,46,,2.0
118,103,,1.0
118,141,,2.0
118,99,,2.0
118,165,,2.0
118,24,,0.0
118,104,,1.0
118,138,,1.0
118,20,,2.0
118,69,,2.0
118,83,,2.0
118,90,,2.0
118,8,,2.0
118,65,,1.0
118,21,,1.0
118,148,,2.0
118,124,,2.0
118,113,,2.0
118,67,,2.0
118,102,,2.0
118,140,,2.0
118,169,,1.0
118,70,,2.0
118,167,,1.0
118,31,,2.0
118,81,,1.0
118,2,,0.0
118,151,,1.0
119,200,,0.0
119,82,,1.0
119,47,,0.0
119,170,,1.0
119,174,,1.0
119,111,,2.0
119,152,,2.0
119,160,,1.0
119,31,,2.0
119,163,,0.0
119,65,,2.0
119,142,,0.0
119,186,,2.0
119,81,,2.0
119,24,,2.0
119,89,,1.0
119,168,,2.0
119,30,,2.0
119,191,,2.0
119,100,,2.0
119,165,,2.0
119,34,,1.0
119,71,,2.0
119,146,,1.0
119,185,,2.0
119,141,,1.0
119,101,,2.0
119,97,,2.0
119,99,,2.0
119,199,,0.0
119,70,,1.0
119,57,,2.0
119,29,,1.0
119,43,,2.0
119,67,,0.0
119,61,,2.0
119,117,,2.0
119,155,,2.0
119,103,,1.0
119,198,,2.0
119,14,,1.0
119,41,,2.0
119,139,,2.0
119,138,,2.0
119,66,,2.0
119,133,,2.0
119,48,,0.0
119,167,,1.0
119,96,,1.0
119,166,,2.0
119,137,,2.0
119,10,,1.0
119,28,,2.0
119,51,,1.0
119,62,,2.0
119,45,,2.0
119,132,,2.0
120,168,,0.0
120,10,,1.0
120,179,,0.0
120,144,,2.0
120,170,,2.0
120,188,,0.0
120,132,,1.0
120,95,,1.0
120,62,,2.0
120,20,,2.0
120,34,,1.0
120,189,,0.0
120,138,,2.0
120,141,,2.0
120,14,,1.0
120,99,,2.0
120,47,,1.0
120,54,,0.0
120,187,,0.0
120,183,,2.0
120,156,,2.0
120,17,,1.0
120,43,,1.0
120,175,,0.0
120,59,,0.0
120,100,,2.0
120,97,,1.0
120,164,,2.0
120,9,,1.0
120,65,,1.0
120,133,,2.0
120,48,,1.0
120,57,,2.0
120,117,,1.0
120,162,,0.0
120,53,,0.0
120,37,,1.0
120,29,,2.0
120,113,,2.0
120,26,,1.0
120,198,,1.0
120,52,,0.0
120,192,,0.0
120,197,,0.0
120,61,,2.0
120,30,,2.0
120,46,,2.0
120,27,,0.0
120,167,,2.0
120,102,,1.0
120,32,,2.0
120,24,,2.0
120,51,,2.0
120,195,,0.0
120,60,,1.0
120,49,,0.0
120,5,,2.0
120,191,,2.0
120,31,,1.0
120,146,,1.0
120,137,,1.0
120,56,,0.0
120,96,,2.0
120,194,,0.0
120,55,,0.0
121,80,,0.0
121,95,,1.0
121,66,,2.0
121,33,,2.0
121,200,,2.0
121,111,,2.0
121,186,,2.0
121,29,,2.0
121,117,,2.0
121,164,,2.0
121,197,,2.0
121,199,,1.0
121,17,,2.0
121,34,,2.0
121,28,,1.0
121,114,,0.0
121,157,,1.0
121,15,,1.0
121,96,,2.0
121,136,,2.0
121,47,,2.0
121,170,,2.0
121,72,,2.0
121,61,,1.0
121,70,,2.0
121,144,,2.0
121,187,,0.0
121,30,,2.0
121,24,,2.0
121,137,,2.0
121,10,,1.0
121,3,,2.0
121,87,,2.0
121,183,,1.0
121,62,,2.0
121,21,,2.0
121,124,,2.0
121,184,,1.0
121,159,,2.0
121,43,,2.0
121,133,,2.0
121,27,,2.0
121,179,,2.0
121,78,,1.0
121,185,,0.0
121,97,,0.0
121,99,,2.0
121,14,,2.0
121,138,,2.0
121,88,,2.0
121,67,,2.0
121,151,,1.0
121,198,,2.0
121,129,,2.0
121,82,,0.0
121,79,,0.0
121,156,,2.0
121,20,,2.0
121,139,,2.0
121,141,,2.0
121,132,,2.0
121,71,,2.0
121,146,,0.0
121,51,,2.0
121,140,,0.0
121,196,,2.0
121,152,,2.0
121,174,,0.0
121,119,,2.0
121,166,,0.0
121,191,,2.0
121,57,,2.0
121,121,,2.0
121,101,,2.0
121,81,,2.0
121,160,,2.0
121,92,,1.0
121,163,,2.0
121,165,,2.0
121,9,,2.0
121,65,,0.0
121,177,,2.0
121,37,,1.0
121,59,,2.0
121,89,,1.0
122,173,,0.0
122,105,,2.0
122,78,,1.0
122,177,,2.0
122,62,,2.0
